5.900000e+00 6.273345e+06 6.539201e+06
5.950000e+00 6.273858e+06 6.527012e+06
6.000000e+00 6.274346e+06 6.515375e+06
6.050000e+00 6.274809e+06 6.504266e+06
6.100000e+00 6.275248e+06 6.493664e+06
6.150000e+00 6.275666e+06 6.483549e+06
6.200000e+00 6.276062e+06 6.473899e+06
6.250000e+00 6.276438e+06 6.464696e+06
6.300000e+00 6.276796e+06 6.455920e+06
6.350000e+00 6.277135e+06 6.447554e+06
6.400000e+00 6.277458e+06 6.439579e+06
6.450000e+00 6.277764e+06 6.431978e+06
6.500000e+00 6.278054e+06 6.424736e+06
6.550000e+00 6.278330e+06 6.417836e+06
6.600000e+00 6.278592e+06 6.411264e+06
6.650000e+00 6.278841e+06 6.405004e+06
6.700000e+00 6.279077e+06 6.399042e+06
6.750000e+00 6.279302e+06 6.393366e+06
6.800000e+00 6.279515e+06 6.387962e+06
6.850000e+00 6.279717e+06 6.382818e+06
6.900000e+00 6.279909e+06 6.377921e+06
6.950000e+00 6.280092e+06 6.373261e+06
7.000000e+00 6.280265e+06 6.368827e+06
7.050000e+00 6.280429e+06 6.364607e+06
7.100000e+00 6.280585e+06 6.360592e+06
7.150000e+00 6.280734e+06 6.356773e+06
7.200000e+00 6.280875e+06 6.353140e+06
7.250000e+00 6.281008e+06 6.349685e+06
7.300000e+00 6.281135e+06 6.346398e+06
7.350000e+00 6.281256e+06 6.343272e+06
7.400000e+00 6.281371e+06 6.340300e+06
7.450000e+00 6.281479e+06 6.337474e+06
7.500000e+00 6.281583e+06 6.334786e+06
7.550000e+00 6.281681e+06 6.332231e+06
7.600000e+00 6.281774e+06 6.329802e+06
7.650000e+00 6.281862e+06 6.327493e+06
7.700000e+00 6.281946e+06 6.325298e+06
7.750000e+00 6.282026e+06 6.323212e+06
7.800000e+00 6.282101e+06 6.321228e+06
7.850000e+00 6.282173e+06 6.319343e+06
7.900000e+00 6.282242e+06 6.317552e+06
7.950000e+00 6.282306e+06 6.315849e+06
8.000000e+00 6.282368e+06 6.314231e+06
8.050000e+00 6.282426e+06 6.312694e+06
8.100000e+00 6.282482e+06 6.311233e+06
8.150000e+00 6.282535e+06 6.309845e+06
8.200000e+00 6.282585e+06 6.308525e+06
8.250000e+00 6.282632e+06 6.307272e+06
8.300000e+00 6.282677e+06 6.306081e+06
8.350000e+00 6.282720e+06 6.304950e+06
8.400000e+00 6.282761e+06 6.303875e+06
8.450000e+00 6.282799e+06 6.302853e+06
8.500000e+00 6.282836e+06 6.301883e+06
8.550000e+00 6.282871e+06 6.300961e+06
8.600000e+00 6.282904e+06 6.300086e+06
8.650000e+00 6.282935e+06 6.299254e+06
8.700000e+00 6.282965e+06 6.298464e+06
8.750000e+00 6.282994e+06 6.297713e+06
8.800000e+00 6.283021e+06 6.297000e+06
8.850000e+00 6.283046e+06 6.296323e+06
8.900000e+00 6.283070e+06 6.295679e+06
8.950000e+00 6.283093e+06 6.295068e+06
9.000000e+00 6.283115e+06 6.294488e+06
9.050000e+00 6.283136e+06 6.293937e+06
9.100000e+00 6.283156e+06 6.293413e+06
9.150000e+00 6.283174e+06 6.292916e+06
9.200000e+00 6.283192e+06 6.292443e+06
9.250000e+00 6.283209e+06 6.291995e+06
9.300000e+00 6.283225e+06 6.291568e+06
9.350000e+00 6.283240e+06 6.291164e+06
9.400000e+00 6.283255e+06 6.290779e+06
9.450000e+00 6.283269e+06 6.290414e+06
9.500000e+00 6.283282e+06 6.290067e+06
9.550000e+00 6.283294e+06 6.289738e+06
9.600000e+00 6.283306e+06 6.289425e+06
9.650000e+00 6.283317e+06 6.289128e+06
9.700000e+00 6.283327e+06 6.288846e+06
9.750000e+00 6.283338e+06 6.288578e+06
9.800000e+00 6.283347e+06 6.288324e+06
9.850000e+00 6.283356e+06 6.288082e+06
9.900000e+00 6.283365e+06 6.287853e+06
9.950000e+00 6.283373e+06 6.287635e+06
1.000000e+01 6.283381e+06 6.287428e+06
